stop_name,stop_lat,stop_lon,stop_id
Tavanasa-Breil/Brigels,46.7547653696815,9.06242916628026,102
"Zeneggen, Schönegg",46.2682116770675,7.86207333401414,103
"Küttigen, Hinterrain",47.4054757135752,8.04690170374746,104
"Olten, Konradstrasse",47.3505886750605,7.90111411626741,105
"Kreuzlingen, Egelsee",47.6438840765522,9.17673978620038,106
"Aigle, Artisans",46.3147537659535,6.93936878980234,107
"Wettswil a.A., Chilenholzstr.",47.3340803723204,8.47870389457814,108
"Tumegl/Tomils, Ortenstein",46.7583102792426,9.43846394426504,109
"Oberägeri, Lohmatt",47.1374418154674,8.60025493568928,110
"Baden, Bahnhof West",47.4765133389447,8.30671245025668,111
"Kilchberg ZH, Hornhaldenstr.",47.3321077962606,8.54184647590769,112
"Oberneunforn, Stocke",47.6077879274853,8.77025212007972,113
"Corsier-sur-Vevey, Sous-Nant",46.4777541185607,6.85238492082893,114
Zürich Oerlikon,47.412017224139,8.54411023042399,115
Cham Alpenblick,47.1823427304932,8.4714365239286,116
Rigi Staffelhöhe,47.0480953913389,8.46450152993424,117
"Allmendingen b. B, Hirschen",46.9162951746947,7.52004877269087,118
"Hägglingen, Dottikerstrasse",47.3874276329304,8.25200504944618,119
"Habstetten, Rössli",46.9847730507877,7.49865090262016,120
"Hermrigen, Friedhof",47.0869372103811,7.24345749667196,121
"Habschwanden, Schulhaus",46.9882599063624,8.04050569892364,122
"Prilly, centre",46.5348715229359,6.60558177963558,123
Sommerau,47.439074393351,7.85146423050722,124
"Wattwil, Untereggberg",47.2984957157481,9.10676102555773,125
"Pfäffikon SZ, Wannenweid",47.1926295956436,8.78021443658199,126
Würenlos,47.4458790389137,8.35764692687335,127
"Waldstatt, Scheidweg",47.3656863290094,9.28492389588196,128
"Brusio, Ginetto Paese",46.2642309837039,10.1203032113124,129
"Diesse, village",47.1132684331977,7.11625605242293,130
"Wattenwil, Stockern",46.7625995541562,7.50865813488665,131
"Neuchâtel, Saars 17",46.997990032987,6.95282555276032,132
"Corcelles NE, église",46.9851407440012,6.87668434926775,133
"Schachen (Reute), alte Post",47.4254259964477,9.56039227779555,134
Lyss,47.0765014056284,7.30629465080487,135
"Bellach, Gärisch",47.2147899451297,7.5013458484729,136
Mellingen Heitersberg,47.428130434627,8.27634041049637,137
"Frauenfeld, Obergriesen",47.5603079775092,8.91165592897265,138
"Thürnen, Dorf",47.4563333905877,7.82888058426131,139
"Bramois, église",46.2310514401009,7.40376185914541,140
"Widnau, Wiesenrain Zoll",47.40864929879,9.64911887842039,141
"Churwalden, Egga",46.7992936587279,9.5313856772673,142
"Unterseen, Gartenstrasse",46.686597490362,7.8454724675613,143
"Alosen, Schmidte",47.1400754697125,8.63314225824547,144
"Olten, Knoblauch",47.3519580479214,7.92245808742106,145
"Oberwinterthur, Bahnhof",47.5073057640769,8.75940945459888,146
"Mels, Schwarzackerstrasse",47.0482912622899,9.42924722944869,147
"Eglisau, Wiler",47.5768181419698,8.53091397889844,148
Schülerhaus,47.4249094025629,9.38752946764837,149
"Lugano, Piazza Manzoni",46.0038050353398,8.95305928042349,150
"Herisau, Langelen",47.3742829411653,9.28127673582792,151
"Gossliwil, Dorf",47.1361218839908,7.43434949457393,152
"Zürich, Kalchbühlweg",47.341817760181,8.53104872619107,153
Wimmis,46.675719864905,7.63548228671629,154
"Davos Platz, Crestannes",46.7830996626626,9.81063596652756,155
"Luzern, Brüggligasse",47.0539222445296,8.29951694482988,156
"Neuägeri, Post",47.1520260987853,8.56312756499145,157
"Boningen, Gsteigli",47.3038809332778,7.85367408610646,158
"Dornach, Unter-Erli",47.4814675672904,7.61814480173037,159
Haslach,48.2801021400465,8.08797267854312,160
"Liestal, Radacker",47.4936568655338,7.72446041562072,161
"Biel/Bienne, Taubenloch",47.1533883976414,7.26738861584424,162
"Wettswil a.A., Grund",47.3318703515814,8.47423028446261,163
"Baden, Postautostation",47.4777458683248,8.30826653569842,164
"Malters, Bahnhof",47.0382458277605,8.18188255835805,165
"Turtmann, Bini",46.3019769421338,7.70382611354162,166
"Boudevilliers, centre",47.0261287991969,6.888928386592,167
"Sirnach, Rosenberg",47.4643018431668,8.98313487613999,168
"Kaiseraugst, Bahnhof",47.5382499418654,7.72380464546322,169
"Peiden, Bogn",46.7164642545546,9.20004208467369,170
Fribourg/Freiburg Poya,46.8148249827956,7.15543158196884,171
"Ramsen, Brücke",47.7073580821837,8.80804424408788,172
"Mellingen, Geerig",47.4137132638463,8.26901015777693,173
"Büsingen, Schifflände",47.6969597811035,8.69359887687513,174
"Castione, Chiesa",46.2274471361191,9.04648406998492,175
"Valeyres-sous-Rances, croisée",46.7504631610061,6.53074313330517,176
"Klöntal, Plätz",47.0238753040768,8.93990794466215,177
"Reinach BL, Aumatten",47.4926371522012,7.59852559592247,179
"Olten, Hammermühle",47.3511607729325,7.8926879189012,180
Kuchen,48.6405803702768,9.80339554533655,181
"Füllinsdorf, Ebene",47.5068021105608,7.72119054798607,182
"Chapella, La Resgia",46.6324650460366,10.0077353230437,183
"Uerkheim, Tannacker",47.3034849800846,7.99494314770676,184
"Langnau i.E., Ilfis",46.9396562997951,7.77674236516375,185
"Schattdorf, Gandrütti",46.8617114518625,8.64814412349235,186
"Naters, Schulhaus Bammatte",46.3265350894004,7.99894963387449,187
"Sessa, Tortura",45.9949750234487,8.82356713219963,188
Wattwil,47.299598389788,9.0864591001338,189
"Willerzell, Dimmerbach",47.1280365887598,8.79470426211685,190
"Menzonio, Sentiero",46.3546969939977,8.63397769145982,191
"Diegten, Weinburg",47.4183391016379,7.81058190192124,192
"Molare, Paese",46.4866119268848,8.82937024893585,193
"Brusata (Novazzano), Costa",45.8476841216626,8.96375821545884,194
"St-Martin VS, centre",46.1733666153279,7.44321586642943,195
"Wollerau, Bahnhof",47.1954314288451,8.72448295634746,196
"Montlingen, Tänneli",47.3373495722346,9.591554835006,197
"Nidau, Beunden",47.1211603706849,7.24183154600748,198
"Biel/Bienne, Bahnhof/Gare",47.1334697003962,7.24331376622649,199
"Peseux, Cévenols",46.985441024916,6.8834666296638,200
"Lufingen, Dorf",47.4886612950571,8.59365231835008,201
"Tesserete, Scuole",46.0685361750762,8.96583332376544,202
"Boltigen, Eschi Abzw.",46.6140859265875,7.37322812263394,203
"Wolfhalden, Wüschbach",47.4476043627229,9.54312665803237,204
"Liestal, im Rank",47.4835195495589,7.74868797883679,205
Locarno FART,46.1727383269855,8.80101941856509,206
"Ravoire, Le Feylet",46.1016830538829,7.04762476470665,207
"Cottens VD, La Caroline",46.5706150761344,6.4580514605041,208
"Trüllikon, Kindergarten",47.6378617120604,8.68514573005039,209
"Schiers, Hinterdorf",46.9687759481296,9.69166309028221,210
"Granges-Paccot, Chavully",46.8212550890732,7.14519977088129,211
Kreuzlingen Hafen,47.6492884819046,9.18195899800184,212
"Oberwil-Lieli, im Moos",47.3411177284676,8.39402869588525,213
"Kradolf, Bahnhof",47.5243057859195,9.20151532173985,214
"Gstaad, Ober-Gstaad",46.4720069059942,7.28711561948625,215
"Luzern, Weinbergli",47.0423597261746,8.31718680647097,216
Brügg (Bürglen UR),46.8767826250483,8.68181298034584,217
"Morges, poste",46.5089603463693,6.49578968559521,218
"Baden, Belvédère",47.4738903230491,8.29982237202652,219
"Chavannes-de-Bogis,La Sallivaz",46.3427667005516,6.15917298228309,220
"Neuchâtel, Ch. des Valangines",46.9926104968038,6.91474596786119,221
"Montet (Vully), La Fenette",46.9454949891231,7.03029626287357,222
"S. Antonino, Via Stazione",46.1589203897651,8.97393612762933,223
"Tirano, Stazione",46.2158496145732,10.166108307656,224
"Hergiswil LU, Luegental",47.0757611566137,7.95223723909377,225
Wetzikon,47.3183403300622,8.79226982769655,226
"Gstaad, Bissenegg",46.4697053762026,7.30620481927645,227
"St. Gallen, Ruhbergstrasse",47.4156280817378,9.36533209697469,228
Bern Felsenau,46.9685613950769,7.44423994585347,229
"Binningen, Meiriacker",47.5383530383875,7.55599036721349,230
"Dietikon, Stadthalle Ost",47.405506112808,8.39027373799711,231
"Wädenswil, Bahnhof",47.2294872006236,8.67495883472705,232
"St. Gallen, Neudorf/R'str.",47.4374703129977,9.40594493097538,233
"St. Gallen, Kräzern",47.4056945876598,9.31597865525829,234
St-Maurice,46.2167384716578,7.00204424718408,235
Birrwil,47.2879064375282,8.19899546452291,236
"Taverne, Dosso",46.0714217416834,8.93405991216171,237
"Schaffhausen, Birch",47.7164065433066,8.63075273958938,238
"Flawil, Reithalle",47.4095855306987,9.18128526153866,239
"Lausanne, Libellules",46.5407171357472,6.64415543794104,240
"Dietlikon, Aegert",47.4120658568626,8.62143721009176,241
"Thusis, Ruvria",46.6994752460222,9.43636188649991,242
"Campora, Chiesa",45.8749470939757,9.02343329979121,243
"Gerzensee, Thalgut",46.8343588139239,7.55979024086585,244
"Ballaigues, Jura-Rosaly",46.7335772127549,6.42871248332067,245
"Safnern, Dorfplatz",47.1496251911371,7.32282365203497,246
"Nussbaumen AG, Markthof",47.4869798114775,8.29162075348137,247
"Alpthal, Eigen",47.0870044920557,8.72173411157767,248
"Sion, Casernes",46.2278324350841,7.37601290001509,249
"Berisal, Eggen",46.288905381361,8.04649746186955,250
Cinuos-chel-Brail,46.6385345222886,10.0219197213819,251
"Ausserberg, Bahnhof",46.3124704145765,7.84237327983066,252
"Trin, Mulin",46.8341007038478,9.34210166372412,253
"Amden, Forten",47.1447863912316,9.13194080297511,254
"Erlenbach ZH, Im Streuli",47.2970518481196,8.60639941223351,255
"Corbeyrier, Vers la Doey",46.3518076712455,6.96116191859811,256
"Fey (Nendaz), Crevey",46.1878214851865,7.27464700334093,257
"Winterthur, Lindenplatz",47.510588495693,8.69406600082294,258
"Orbe, hôpital",46.7289962260357,6.53236010081681,260
"Réclère, Les Grottes",47.3588774020136,6.91542868747722,261
Zollhaus b. Gams,47.1975861149688,9.42330936541983,262
"Murgenthal, Gemeindehaus",47.2686051025424,7.83740559630879,263
"Bettlach, Ariston",47.2004487212448,7.42011119731866,264
"Fahy, poids public",47.4181324368742,6.95310403049844,265
"Rheinsulz, Dorf",47.5550580610641,8.08974235965309,266
"Huttwil, Alterssiedlung",47.1115627406091,7.83575269618578,267
Schönbühl RBS,47.0206051175255,7.49780648625297,268
"Movelier, Place du 23 Juin",47.4091903699099,7.31665222603221,269
"Nufenen, Dorf",46.5384803053872,9.24405953360167,270
Apples,46.5508682213846,6.42358310304763,271
"Pontarlier, gare",46.8964903632818,6.35727845191754,272
"Winterthur, Stadtrain",47.5018077906613,8.74790203580771,273
"Maladers, Dorf",46.835809123679,9.55892802388223,274
"Feldkirch, Schulzentrum",47.2342572892712,9.58974922128467,275
"Gams, Golfplatz",47.2084009511236,9.4788791489032,276
"Matten b. I., Gsteigstrasse",46.6756459018824,7.86600795495913,277
"Madetswil, Dorf",47.4110931938577,8.79359933431723,278
"Arnegg, Weideggstrasse",47.4431937392817,9.25624068885603,279
"Maienfeld, Bahnhof",47.0040367693502,9.52900514176405,280
Biel/Bienne,47.1332619200574,7.24290952434858,281
"Aranno, Paese",46.0180112199189,8.87054902156562,282
"Fribourg, Cité-Levant",46.8133556632117,7.14834387437615,283
La Tour-Village,46.6085320952437,7.06424359746517,284
"Buchs SG, Bahnhof",47.1679011266932,9.47842100810824,285
"Schaffhausen, Pilgerweg",47.709491895601,8.635962968238,286
"Schaan, Planknerstr./Kresta",47.1703744918777,9.51715636316486,287
"Silenen, Ellbogenkapelle",46.8010585282489,8.66436769752581,288
"Kaltbrunn, Fischhausen",47.2181336389685,9.00670666919857,289
Turgi,47.4919998213133,8.25344235390097,290
"Embrach, Alterszentrum",47.5124694508512,8.5913705975281,291
Mellikon,47.5685455272866,8.35249958029462,292
Cully,46.4886096829247,6.7271507870524,293
"Vétroz, le Home",46.2257567603142,7.28401643175561,294
"Li Mason, Fermata",46.4090138466096,10.0570258826902,295
"Luzern, Schulhaus Unterlöchli",47.0655250893402,8.32170533235072,296
Wädenswil,47.2294261992673,8.67519239670096,297
"Rheinfelden (D),Oberrheinplatz",47.5587500317912,7.78505178154301,298
"Rue, La Grotte",46.6225883559291,6.82527376555043,299
"Kleindöttingen, Schwächeler",47.5723516984045,8.24233917698771,300
"Bottmingen, Bodenackerstrasse",47.5266472559549,7.58279609529535,301
"Mase, église",46.1948112033801,7.43160963295699,302
"Villars-sur-Glâne,Rte Préalpes",46.7927502226752,7.12273290562234,303
"Dombresson, collège",47.0714479309896,6.95675119055247,304
"Meilen, Grueb",47.2666605613331,8.65935509823973,305
"Crissier, scierie",46.5468092505702,6.57935995648848,306
"Clarens, Jaman",46.4416151619739,6.89394996903093,307
"La Chaux (Cossonay), village",46.6152644997609,6.472253825148,308
"Silenen, Schützen",46.8082588419007,8.66387362411947,309
"Ollon VD, bif. rte d'Antagnes",46.2936353376587,7.00129864549816,310
"Opfikon, Neuwiesen",47.4280392760524,8.57433853973882,311
Orbe,46.7243902181136,6.53010532945335,312
"Morges, Delay",46.5126574006247,6.48856723070988,313
"St. Peter, Gufa",46.8330743967568,9.65800321658157,314
"Twerenegg, Schulhaus",47.0666938013302,8.0130262343786,315
"Lugano, Osp. Civico/Torricelli",46.0168758575623,8.95248435864157,316
"Sierre, TechnoArk",46.2843115945173,7.53943441652486,317
"Schwyz, Hirschen",47.0468528182394,8.62970171070681,318
Palagnedra,46.1611914732529,8.63093240264623,319
"Schwägalp, Säntis-Schwebebahn",47.2562173361156,9.31856580327692,320
"Genestrerio, Cimitero",45.8569755529759,8.96548298080459,321
"Ramsen, Zoll",47.7115409996262,8.82297424411203,322
"Wil SG, Bahnhof Süd",47.4613138149801,9.04161520114432,323
"Morbio Inferiore, Serfontana",45.8457067548323,9.01503405188352,324
"Chanéaz, village",46.7291871082507,6.74235028166182,325
"Hausen am Albis, Post",47.2448695010648,8.5329801040522,326
"Schinznach Dorf, Ausserdorf",47.4486613993524,8.14397365336293,327
Herrenberg,48.5942888719378,8.8626707965228,328
Geislingen (Steige),48.6194144778253,9.84194225418349,329
"Vauffelin, bif. sur Plagne",47.1741056964628,7.26976915134749,330
"Römerswil LU, Chäppeliacher",47.1669300703578,8.24753143933065,331
"Entlebuch, Unteregg",46.9804708522913,8.07469557864199,332
"Quinto, Paese",46.5108583638293,8.71112500807074,333
"Grenchen, M. Schürer-Strasse",47.1988129651414,7.401390306795,334
"Zuchwil, Unterfeld",47.2104818827801,7.56369791235231,335
"Balzers, Rietstrasse",47.0636832451377,9.50318756049486,336
"Gretzenbach, Weid",47.3529926616298,8.00002761221558,337
"Stein AG, Coop",47.5461877809115,7.95150960371353,338
Thiésaz,46.2365258007701,6.91621022177451,339
"St-Cierges, La Tondiaz",46.6857902177636,6.73497511317817,340
"Bussigny VD, Rente",46.5570889162756,6.56241773022763,341
"Hohenrain, Landschau",47.1806575702775,8.31477932150919,342
"Blumenstein, Bären",46.7385949169663,7.52212388099747,343
Staad,47.4808301008605,9.53652404069318,344
"Horgen, Stotzweid/Feller",47.2502113963729,8.59767677082349,345
"Obernau, Hammerschmiede",47.0351908080874,8.25949699891678,346
Taverne-Torricella,46.0568116198247,8.93032292057926,347
Interlaken West,46.6827520532112,7.85143728104869,348
"Emmen, Emmenfeld",47.0806368224873,8.29877134314395,349
"La Chaux-de-Fonds, Paix",47.0988019370134,6.82000065483192,350
"Bellinzona, Casa Greina",46.2062080095916,9.02679299895428,351
"Bäch SZ, Schulhaus",47.2041228850413,8.73343915973137,353
"Mosogno, Sotto",46.1990767333601,8.63727450855299,354
"Delémont, Von Roll",47.3635019700677,7.35991509012143,355
"Morbio Inferiore, Posta",45.8520516005587,9.01650728894968,356
Kradolf,47.5248396017575,9.20156023750406,357
Bevaix,46.9298112694332,6.81168225529981,358
"Riaz, CO",46.6449918455404,7.06535750841764,359
"Lodrino, Cave Bignasca",46.3069664016369,8.97639751150816,360
"Renens VD, Bois-Genoud",46.5463026301673,6.58426475794046,361
"Oberlunkhofen, Waldegg",47.3134255534873,8.39881671635027,362
"St. Peterzell, Dorf",47.3187544415311,9.17345195226005,363
"Unterseen, Spital Interlaken",46.6813161066515,7.84264277441593,364
"Flawil, Wilerstrasse",47.4153666980022,9.18398020739139,365
"St. Gallen, Industriestrasse",47.4047643665194,9.30181222322575,366
"Mühlrüti, Hulftegg",47.3628874126695,8.96722571245602,367
"Lüterswil, Dorf",47.1210686817727,7.43880513838379,368
"Monteiller, village",46.2565171795106,7.35450723211028,369
Linthal Braunwaldbahn,46.9284555191228,9.00248458736262,370
Mols,47.1130483469033,9.27680312571239,371
"Dürnten, Post",47.2782170357694,8.84367142826103,372
"Trimbach, Post",47.3614635591102,7.89935341831029,373
"Subingen, Schulzentrum",47.1884113063286,7.61701292447223,374
"Grossdietwil, Sandgruebe",47.1741362289705,7.88374968182296,375
"Bettenhausen, Post",47.1733973373561,7.71164145651455,376
"Belp, Bützacker",46.8901859026338,7.51859350193039,377
"Schlieren, Heimeliweg",47.3945612553376,8.43748020618416,378
"Obernau, Feldmatt",47.0281801318759,8.24832195678078,379
Konstanz,47.6588734199346,9.17730572482946,380
"Kandergrund, Altels",46.5452770182918,7.66183885715603,381
"Ramiswil, Kapelle",47.3551044278326,7.65788626990535,382
Neuchâtel,46.9977020760902,6.93570366344262,383
"Biasca, Vallone",46.3677714395119,8.96694723471791,384
Schorndorf,48.8072156156082,9.52631019591131,385
"Chur, Sandstrasse",46.8459479077373,9.53558979279756,386
"Rorschach, Bodan",47.478923726528,9.48797009957976,387
"Gipf-Oberfrick, alte Post",47.4965277377909,8.00107864109815,388
"Pontresina, Bahnhof",46.4910341056312,9.89608371636491,389
"Forst b. Längenbühl, Käserei",46.7631656883187,7.52232151036001,390
"Lugano, Piazza Luini",46.000266959488,8.94969958126041,391
Stierenberg b. Grenchen,47.2106161336318,7.36866468098997,392
Orschweier,48.2743089407585,7.79027997649732,393
"Gümligen, Melchenbühl (Bus)",46.9353443379211,7.49839937434057,394
Rueun,46.7746963002665,9.14561316160131,395
"Conthey, Chalet Le Duc",46.2287273125672,7.30336614297823,397
"Rothenburg, Bahnhof",47.0882950604561,8.24882501333996,398
"Saignelégier, gare",47.2547540226967,6.99412110637704,399
"Herisau, Heinrichsbad",47.3913077621561,9.29345789108228,400
"Delémont, Jolimont",47.362108557364,7.33886756301158,401
"Furna, Post",46.9352339275102,9.67617613478184,402
Tuttlingen,47.9807625240337,8.79854006838058,403
"Percosta, Fermata",46.3600102209696,10.0750999862092,404
"Rüti ZH, Gubel",47.2601375973549,8.86146705404191,405
"Oeschgen, Hinterdorf",47.5175658937431,8.01941325604958,406
"Neuchâtel, Oriette",46.9907722623572,6.92600185837278,407
"Buchrain, Ronstrasse",47.0918424333372,8.35236483300199,408
"Tartegnin, village",46.4660363385071,6.31503966725236,409
"Fornet-Dessus, Dos des Laves",47.2787533509386,7.14987999351221,410
"Wattwil, Post",47.3027966236277,9.087303516501,411
"Kiental, Rest. Alpenruhe",46.5596708820899,7.73852803297199,412
"Altbüron, Linden",47.1830387593208,7.88380358074002,413
"Alchenstorf, Dorf",47.1252556476054,7.6377909569968,414
"Gossau ZH, Unterhofen",47.3060982163541,8.75414532703321,415
"Biel/Bienne, Pilatusstrasse",47.1483361094588,7.25412049909595,417
Sarreyer,46.0623532005282,7.24984451834294,418
"Russikon, Post",47.3945247686773,8.77595642213467,419
"Wilen bei Wil, Engi",47.4504656024549,9.03745600137826,420
"Rothrist, Grüebli",47.302686973099,7.87726384547072,421
Waldstatt,47.3574656110049,9.28639713294812,422
"Lengnau AG, Abzw. Husen",47.5083251925476,8.32541537447465,423
"Kriens, St. Niklausengasse",47.0335866996753,8.27326817222425,424
"Cugy VD, Le Moulin",46.588922517031,6.64258338619362,425
"Grono, Paese",46.2482307736017,9.1474097921698,426
"Wangen b D'dorf, Stierwisen",47.4093301963741,8.64170320290432,427
Albate-Camerlata,45.7831832517394,9.07983851648892,428
Gräslikon,47.557507279229,8.6065251763733,429
"Le Landeron, gare",47.0565539127897,7.06666904873263,430
"Les Bayards, Bellevue",46.9247991164525,6.52612579274415,431
"Vogorno, San Bartolomeo",46.2322258949252,8.84640230672513,432
"Chavannes-près-Renens, Plaine",46.5278015691017,6.57237106357706,433
"Baden, Müntzbergstrasse",47.4752200627485,8.28377846104991,434
"Marin, Village",47.009206890671,7.00104711721857,435
"Zürich, Bleulerstrasse",47.3471742173224,8.57158969496903,436
"Zürich, Waidhof",47.4239430545082,8.52477848550705,437
"Zürich, Dangelstrasse",47.3345491527085,8.52997973100282,438
Weinfelden,47.5662241119746,9.10634780052698,439
"Visp, Bahnhof Süd",46.2946408662662,7.88152185991804,440
"Rodels, Rèsch",46.7395614640206,9.44336874571701,441
"Emmen, Allmendli",47.0832855229347,8.30884145748034,442
"Sion, Brasserie",46.2410055465982,7.36053492766756,443
"Stäfa, Dorf",47.2393928893646,8.73495731256175,444
"Unter Emberg, Pinte",46.7851603162891,7.64988228072273,445
"Rebstein, Betten",47.3965071739505,9.57944554497438,446
"Frauenfeld, Wydenstrasse",47.5627569502769,8.89807340187488,447
"Münsingen, Zwischengiesse",46.8710347061394,7.54947758140272,448
"Undervelier, Forges",47.312103906088,7.21742431973456,449
"Zizers, Rathaus",46.9362950848169,9.56537792762311,450
Oensingen,47.2856944851555,7.7098538090989,451
"Dintikon, Post",47.3674021129925,8.23030175217883,452
Kloten,47.4486674742141,8.58378881652907,453
